year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,2,YV,Mesa Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",4,1,0.84,0,0.16,0,0,0,0,208,175,0,33,0,0
2024,2,YV,Mesa Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",29,6,3.99,0,2.01,0,0,0,0,452,396,0,56,0,0
2024,2,YV,Mesa Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",26,2,0.03,0,0,0,1.97,0,0,184,3,0,0,0,181
2024,2,YV,Mesa Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",28,2,2,0,0,0,0,0,0,69,69,0,0,0,0
2024,2,YV,Mesa Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",119,25,12.99,0,0.9,0,11.11,2,0,2386,582,0,44,0,1760
2024,2,YV,Mesa Airlines Inc.,TUS,"Tucson, AZ: Tucson International",54,11,4,0,2.2,0,4.8,0,0,974,266,0,104,0,604
2024,2,YV,Mesa Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",45,7,2.82,0,0.19,0,3.99,0,0,588,293,0,19,0,276
2024,2,YX,Republic Airline,ALB,"Albany, NY: Albany International",42,4,0,0,2.38,0.63,1,0,0,129,0,0,78,20,31
2024,2,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",128,5,1.16,0,2.09,0,1.76,0,0,187,38,0,69,0,80
2024,2,YX,Republic Airline,AUS,"Austin, TX: Austin - Bergstrom International",4,1,0.57,0,0.43,0,0,0,0,23,13,0,10,0,0
2024,2,YX,Republic Airline,AVL,"Asheville, NC: Asheville Regional",94,6,0.52,1,1.92,0,2.56,1,0,388,28,58,111,0,191
2024,2,YX,Republic Airline,BDL,"Hartford, CT: Bradley International",70,4,0,0,0,0,4,0,0,368,0,0,0,0,368
2024,2,YX,Republic Airline,BGR,"Bangor, ME: Bangor International",29,1,0.14,0,0.01,0,0.85,1,0,85,12,0,1,0,72
2024,2,YX,Republic Airline,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",38,4,0.67,0,2.41,0,0.91,0,0,173,44,0,86,0,43
2024,2,YX,Republic Airline,BNA,"Nashville, TN: Nashville International",394,27,6.76,1,9.6,0,9.64,3,0,1291,337,15,307,0,632
2024,2,YX,Republic Airline,BOS,"Boston, MA: Logan International",1968,179,46.66,3.83,105.6,0.87,22.05,26,0,9909,2597,289,3847,27,3149
2024,2,YX,Republic Airline,BTV,"Burlington, VT: Burlington International",100,1,0.05,0,0,0,0.95,0,0,58,3,0,0,0,55
2024,2,YX,Republic Airline,BUF,"Buffalo, NY: Buffalo Niagara International",217,17,4.16,0,7.71,0,5.14,1,0,810,177,0,282,0,351
2024,2,YX,Republic Airline,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",56,2,0,0,0,1,1,0,0,72,0,0,0,25,47
2024,2,YX,Republic Airline,CAE,"Columbia, SC: Columbia Metropolitan",35,2,0.05,0,1.05,0,0.89,2,0,111,5,0,25,0,81
2024,2,YX,Republic Airline,CHO,"Charlottesville, VA: Charlottesville Albemarle",50,3,1,0,1,0,1,2,0,133,42,0,16,0,75
2024,2,YX,Republic Airline,CHS,"Charleston, SC: Charleston AFB/International",241,18,5.83,0.47,9.47,0.17,2.06,3,0,938,377,60,280,9,212
2024,2,YX,Republic Airline,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,2,YX,Republic Airline,CLE,"Cleveland, OH: Cleveland-Hopkins International",320,24,5.34,0,10.79,0,7.87,4,0,1230,397,0,306,0,527
2024,2,YX,Republic Airline,CLT,"Charlotte, NC: Charlotte Douglas International",74,5,1.21,0.57,1.27,0,1.95,1,0,323,44,74,41,0,164
2024,2,YX,Republic Airline,CMH,"Columbus, OH: John Glenn Columbus International",863,57,18.26,1.63,15.07,0,22.03,12,0,3699,1042,77,632,0,1948
2024,2,YX,Republic Airline,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",446,28,7.19,0,14.01,0,6.79,6,0,1296,543,0,452,0,301
2024,2,YX,Republic Airline,DAY,"Dayton, OH: James M Cox/Dayton International",36,2,0,0,1,0,1,0,0,203,0,0,16,0,187
2024,2,YX,Republic Airline,DCA,"Washington, DC: Ronald Reagan Washington National",2299,208,35.81,5.84,115.06,2.08,49.21,16,1,11383,2409,330,3878,77,4689
2024,2,YX,Republic Airline,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",7,3,1.64,0,1.07,0,0.29,0,1,300,98,0,155,0,47
2024,2,YX,Republic Airline,DSM,"Des Moines, IA: Des Moines International",60,4,0.8,0,2.24,0,0.96,0,0,142,25,0,42,0,75
2024,2,YX,Republic Airline,DTW,"Detroit, MI: Detroit Metro Wayne County",273,14,6.25,0.44,0.96,0,6.35,4,0,809,426,51,60,0,272
2024,2,YX,Republic Airline,ECP,"Panama City, FL: Northwest Florida Beaches International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,2,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",1677,99,18.45,3.34,52.74,0,24.47,47,1,7268,1205,269,3070,0,2724
2024,2,YX,Republic Airline,EYW,"Key West, FL: Key West International",139,22,2.43,0,17.57,0,2,2,1,852,172,0,593,0,87
2024,2,YX,Republic Airline,FSD,"Sioux Falls, SD: Joe Foss Field",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,2,YX,Republic Airline,GRB,"Green Bay, WI: Green Bay Austin Straubel International",50,3,1,1.92,0.08,0,0,0,0,761,569,187,5,0,0
2024,2,YX,Republic Airline,GRR,"Grand Rapids, MI: Gerald R. Ford International",141,10,4.64,0,3.42,0,1.94,3,0,476,247,0,105,0,124
2024,2,YX,Republic Airline,GSO,"Greensboro/High Point, NC: Piedmont Triad International",145,8,4.3,0,1.71,0,1.99,5,0,364,134,0,48,0,182
2024,2,YX,Republic Airline,GSP,"Greer, SC: Greenville-Spartanburg International",164,8,1,0,3.98,0,3.02,5,0,502,34,0,200,0,268
2024,2,YX,Republic Airline,HHH,"Hilton Head, SC: Hilton Head Airport",15,1,0,0,0.45,0,0.55,0,0,31,0,0,14,0,17
2024,2,YX,Republic Airline,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",32,3,2.48,0,0.52,0,0,0,0,281,257,0,24,0,0
2024,2,YX,Republic Airline,IAD,"Washington, DC: Washington Dulles International",637,24,8.79,1,8.55,0,5.66,4,0,1142,564,63,222,0,293
2024,2,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",9,1,1,0,0,0,0,0,0,18,18,0,0,0,0
2024,2,YX,Republic Airline,ILM,"Wilmington, NC: Wilmington International",72,3,1.83,0,0.17,0,1,2,0,152,69,0,11,0,72
2024,2,YX,Republic Airline,IND,"Indianapolis, IN: Indianapolis International",980,71,15.92,7.29,21.13,0,26.66,10,2,4844,674,911,1013,0,2246
2024,2,YX,Republic Airline,JAX,"Jacksonville, FL: Jacksonville International",78,10,2.64,0.73,4.6,0,2.03,1,0,456,141,87,162,0,66
2024,2,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",1232,99,27.68,3.99,45.08,0,22.26,15,2,4821,1476,286,1489,0,1570
2024,2,YX,Republic Airline,LEX,"Lexington, KY: Blue Grass",33,1,1,0,0,0,0,1,0,43,43,0,0,0,0
2024,2,YX,Republic Airline,LGA,"New York, NY: LaGuardia",2928,327,59.21,24.51,174.76,0,68.52,72,12,20534,4394,2194,8430,0,5516
2024,2,YX,Republic Airline,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",29,2,0,0,1,0,1,1,0,48,0,0,33,0,15
2024,2,YX,Republic Airline,MCI,"Kansas City, MO: Kansas City International",75,5,3.41,0,1.59,0,0,2,0,128,89,0,39,0,0
2024,2,YX,Republic Airline,MDT,"Harrisburg, PA: Harrisburg International",70,2,0,0,0,0,2,1,0,50,0,0,0,0,50
2024,2,YX,Republic Airline,MEM,"Memphis, TN: Memphis International",173,9,2,0,2.79,0,4.21,2,0,366,101,0,78,0,187
2024,2,YX,Republic Airline,MHT,"Manchester, NH: Manchester Boston Regional",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,2,YX,Republic Airline,MIA,"Miami, FL: Miami International",72,13,3.39,0,8.07,0,1.54,0,0,503,162,0,317,0,24
2024,2,YX,Republic Airline,MKE,"Milwaukee, WI: General Mitchell International",113,1,1,0,0,0,0,3,0,28,28,0,0,0,0
2024,2,YX,Republic Airline,MSN,"Madison, WI: Dane County Regional-Truax Field",69,3,3,0,0,0,0,0,0,285,285,0,0,0,0
2024,2,YX,Republic Airline,MSP,"Minneapolis, MN: Minneapolis-St Paul International",88,6,1.4,0,1.6,0,3,2,0,416,104,0,46,0,266
2024,2,YX,Republic Airline,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",48,3,1.4,0,0.03,0,1.57,0,0,145,78,0,1,0,66
2024,2,YX,Republic Airline,MYR,"Myrtle Beach, SC: Myrtle Beach International",42,2,0.02,0,1,0,0.98,1,0,63,1,0,22,0,40
2024,2,YX,Republic Airline,OKC,"Oklahoma City, OK: Will Rogers World",83,10,2.38,0,4.75,0,2.87,1,1,538,132,0,136,0,270
2024,2,YX,Republic Airline,OMA,"Omaha, NE: Eppley Airfield",105,10,4.7,0,1.92,0,3.38,2,0,631,295,0,60,0,276
2024,2,YX,Republic Airline,ORD,"Chicago, IL: Chicago O'Hare International",1160,72,12,2.38,43.78,0,13.84,2,1,4294,689,363,1839,0,1403
2024,2,YX,Republic Airline,ORF,"Norfolk, VA: Norfolk International",168,11,4.48,0.15,2.87,0,3.5,3,1,728,350,7,138,0,233
2024,2,YX,Republic Airline,ORH,"Worcester, MA: Worcester Regional",29,5,1.19,0,1.81,0,2,1,0,132,23,0,68,0,41
2024,2,YX,Republic Airline,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,2,YX,Republic Airline,PHL,"Philadelphia, PA: Philadelphia International",566,38,7.92,2.74,8.93,0.13,18.29,6,0,2428,317,213,287,12,1599
2024,2,YX,Republic Airline,PIT,"Pittsburgh, PA: Pittsburgh International",746,36,11.33,0,7.48,0,17.19,11,0,2259,711,0,305,0,1243
2024,2,YX,Republic Airline,PVD,"Providence, RI: Rhode Island Tf Green International",42,2,1,0,0,0,1,2,0,93,24,0,0,0,69
2024,2,YX,Republic Airline,PWM,"Portland, ME: Portland International Jetport",72,6,2.62,0,0.1,0,3.28,0,0,379,158,0,4,0,217
2024,2,YX,Republic Airline,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",409,28,5.18,0,12.95,0,9.87,2,1,1069,196,0,432,0,441
2024,2,YX,Republic Airline,RIC,"Richmond, VA: Richmond International",139,12,3.82,0,1.76,0,6.43,2,0,734,213,0,55,0,466
2024,2,YX,Republic Airline,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",25,1,0,0,1,0,0,1,0,28,0,0,28,0,0
2024,2,YX,Republic Airline,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",117,10,4.17,0.84,2.16,0,2.83,1,0,715,283,220,95,0,117
2024,2,YX,Republic Airline,RSW,"Fort Myers, FL: Southwest Florida International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,2,YX,Republic Airline,SAV,"Savannah, GA: Savannah/Hilton Head International",75,5,0.38,0,4.12,0,0.5,1,0,224,15,0,158,0,51
2024,2,YX,Republic Airline,SDF,"Louisville, KY: Louisville Muhammad Ali International",388,22,3.01,0,9.55,0,9.44,5,0,1231,105,0,340,0,786
2024,2,YX,Republic Airline,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",4,1,0,0,1,0,0,0,0,52,0,0,52,0,0
2024,2,YX,Republic Airline,STL,"St. Louis, MO: St Louis Lambert International",109,9,2.07,0,3.72,0,3.21,1,0,388,65,0,126,0,197
2024,2,YX,Republic Airline,SYR,"Syracuse, NY: Syracuse Hancock International",220,9,1.71,0.75,2.72,0,3.82,1,0,395,88,56,78,0,173
2024,2,YX,Republic Airline,TLH,"Tallahassee, FL: Tallahassee International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,2,YX,Republic Airline,TPA,"Tampa, FL: Tampa International",4,1,0,0,1,0,0,0,0,41,0,0,41,0,0
2024,2,YX,Republic Airline,TUL,"Tulsa, OK: Tulsa International",58,7,0.77,0,2.61,0,3.62,0,0,339,36,0,113,0,190
2024,2,YX,Republic Airline,TVC,"Traverse City, MI: Cherry Capital",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,2,YX,Republic Airline,TYS,"Knoxville, TN: McGhee Tyson",34,5,1,0,2.35,0,1.65,0,0,132,20,0,40,0,72
2024,2,YX,Republic Airline,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,2,YX,Republic Airline,XNA,"Fayetteville, AR: Northwest Arkansas National",54,3,0.32,0,1.7,0,0.98,1,0,154,29,0,54,0,71
2024,2,ZW,Air Wisconsin Airlines Corp,ALO,"Waterloo, IA: Waterloo Regional",53,3,2.33,0,0,0,0.67,0,0,144,97,0,0,0,47
2024,2,ZW,Air Wisconsin Airlines Corp,ART,"Watertown, NY: Watertown International",15,5,1.58,1.02,0,0,2.4,0,0,1953,195,790,1,0,967
2024,2,ZW,Air Wisconsin Airlines Corp,ATW,"Appleton, WI: Appleton International",74,16,4.26,1.99,5.46,0,4.29,0,0,990,252,215,184,0,339
2024,2,ZW,Air Wisconsin Airlines Corp,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",50,8,1.21,0,2.37,0,4.42,0,0,297,31,0,77,0,189
2024,2,ZW,Air Wisconsin Airlines Corp,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,2,ZW,Air Wisconsin Airlines Corp,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",58,10,3.94,2.15,1.22,0,2.68,0,0,1261,181,239,92,0,749
2024,2,ZW,Air Wisconsin Airlines Corp,BTV,"Burlington, VT: Burlington International",30,8,3.03,0,1.86,0,3.11,0,0,300,94,0,70,0,136
2024,2,ZW,Air Wisconsin Airlines Corp,CAE,"Columbia, SC: Columbia Metropolitan",86,17,7.36,0.21,0.71,0,8.71,0,0,1925,728,23,56,0,1118
2024,2,ZW,Air Wisconsin Airlines Corp,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",42,3,0.97,1.03,0.03,0,0.97,1,0,183,83,36,3,0,61
2024,2,ZW,Air Wisconsin Airlines Corp,CLE,"Cleveland, OH: Cleveland-Hopkins International",66,6,1.82,0,2,0,2.18,0,0,396,126,0,38,0,232
2024,2,ZW,Air Wisconsin Airlines Corp,CMH,"Columbus, OH: John Glenn Columbus International",44,5,3.75,0,0.25,0,1,0,0,603,273,0,6,0,324
2024,2,ZW,Air Wisconsin Airlines Corp,COU,"Columbia, MO: Columbia Regional",14,1,0.64,0,0,0,0.36,0,0,91,58,0,0,0,33
2024,2,ZW,Air Wisconsin Airlines Corp,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",28,4,2.84,0,0.22,0,0.94,0,0,245,141,0,12,0,92
2024,2,ZW,Air Wisconsin Airlines Corp,CWA,"Mosinee, WI: Central Wisconsin",71,12,3.95,0.94,2.93,0,4.18,0,0,562,189,22,99,0,252
2024,2,ZW,Air Wisconsin Airlines Corp,DAY,"Dayton, OH: James M Cox/Dayton International",104,25,4.93,0.91,5.11,0,14.06,0,0,2731,319,211,180,0,2021
2024,2,ZW,Air Wisconsin Airlines Corp,DSM,"Des Moines, IA: Des Moines International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,2,ZW,Air Wisconsin Airlines Corp,DTW,"Detroit, MI: Detroit Metro Wayne County",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,2,ZW,Air Wisconsin Airlines Corp,FNT,"Flint, MI: Bishop International",56,9,1.84,1.18,1.23,0,4.75,0,0,1268,63,698,47,0,460
2024,2,ZW,Air Wisconsin Airlines Corp,FSD,"Sioux Falls, SD: Joe Foss Field",19,2,0.04,0,1,0,0.96,0,0,51,1,0,26,0,24
2024,2,ZW,Air Wisconsin Airlines Corp,FWA,"Fort Wayne, IN: Fort Wayne International",29,2,1,0.2,0.15,0,0.65,0,0,187,132,11,8,0,36
2024,2,ZW,Air Wisconsin Airlines Corp,GRB,"Green Bay, WI: Green Bay Austin Straubel International",27,4,1.19,1.11,0.89,0,0.81,0,0,201,35,91,54,0,21
2024,2,ZW,Air Wisconsin Airlines Corp,GRR,"Grand Rapids, MI: Gerald R. Ford International",37,2,0.33,0.2,0.58,0,0.89,0,0,65,8,8,14,0,35
2024,2,ZW,Air Wisconsin Airlines Corp,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",22,2,0,0.27,0.59,0,1.14,0,0,127,0,28,51,0,48
2024,2,ZW,Air Wisconsin Airlines Corp,IND,"Indianapolis, IN: Indianapolis International",5,2,2,0,0,0,0,0,0,108,108,0,0,0,0
2024,2,ZW,Air Wisconsin Airlines Corp,LAN,"Lansing, MI: Capital Region International",50,6,2,0.16,0.34,0,3.5,0,0,306,69,11,20,0,206
2024,2,ZW,Air Wisconsin Airlines Corp,LEX,"Lexington, KY: Blue Grass",64,11,3.92,0,1.23,0,5.85,0,0,1815,722,0,105,0,988
2024,2,ZW,Air Wisconsin Airlines Corp,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",50,5,3,0,2,0,0,0,0,296,251,0,45,0,0
2024,2,ZW,Air Wisconsin Airlines Corp,LSE,"La Crosse, WI: La Crosse Regional",48,7,4.13,1,0.25,0,1.62,0,0,1103,256,715,13,0,119
2024,2,ZW,Air Wisconsin Airlines Corp,MCI,"Kansas City, MO: Kansas City International",33,5,2.76,0.11,0.59,0,1.53,0,0,191,85,3,36,0,67
2024,2,ZW,Air Wisconsin Airlines Corp,MDT,"Harrisburg, PA: Harrisburg International",16,1,0.32,0,0.68,0,0,0,0,19,6,0,13,0,0
2024,2,ZW,Air Wisconsin Airlines Corp,MEM,"Memphis, TN: Memphis International",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,2,ZW,Air Wisconsin Airlines Corp,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",56,6,2,0.87,2.13,0,1,0,0,361,48,155,93,0,65
2024,2,ZW,Air Wisconsin Airlines Corp,MKE,"Milwaukee, WI: General Mitchell International",103,19,10.51,1.45,4.68,0,2.36,0,0,1773,564,830,188,0,191
2024,2,ZW,Air Wisconsin Airlines Corp,MLI,"Moline, IL: Quad Cities International",58,6,2,1.26,1.64,0,1.1,0,0,321,41,146,70,0,64
2024,2,ZW,Air Wisconsin Airlines Corp,MQT,"Marquette, MI: Marquette Sawyer Regional",3,,0,0,0,0,0,3,0,0,0,0,0,0,0
2024,2,ZW,Air Wisconsin Airlines Corp,MSN,"Madison, WI: Dane County Regional-Truax Field",21,2,1.38,0,0,0,0.62,0,0,93,46,0,0,0,47
2024,2,ZW,Air Wisconsin Airlines Corp,MSP,"Minneapolis, MN: Minneapolis-St Paul International",34,5,2,1.77,0.41,0,0.82,2,0,292,66,165,43,0,18
2024,2,ZW,Air Wisconsin Airlines Corp,OMA,"Omaha, NE: Eppley Airfield",21,2,1.15,0,0,0,0.85,0,0,38,21,0,0,0,17
2024,2,ZW,Air Wisconsin Airlines Corp,ORD,"Chicago, IL: Chicago O'Hare International",1629,225,71.12,11.27,64.36,1.53,76.73,5,6,16659,5441,1479,2490,65,7184
2024,2,ZW,Air Wisconsin Airlines Corp,ORF,"Norfolk, VA: Norfolk International",19,7,2.94,0,0.92,0,3.14,0,0,358,152,0,49,0,157
2024,2,ZW,Air Wisconsin Airlines Corp,PHL,"Philadelphia, PA: Philadelphia International",233,51,13.07,2,6.87,0.03,29.03,0,0,6267,1008,84,227,8,4940
2024,2,ZW,Air Wisconsin Airlines Corp,PIA,"Peoria, IL: General Downing - Peoria International",58,9,1.54,1.09,3.04,0,3.33,0,0,562,80,201,113,0,168
2024,2,ZW,Air Wisconsin Airlines Corp,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",13,1,0,0,1,0,0,0,0,34,0,0,34,0,0
2024,2,ZW,Air Wisconsin Airlines Corp,RST,"Rochester, MN: Rochester International",50,5,1.59,0.19,1.11,0,2.12,0,0,341,163,11,38,0,129
2024,2,ZW,Air Wisconsin Airlines Corp,SCE,"State College, PA: University Park",29,7,1.12,0,1.54,0,4.34,0,0,476,32,0,74,0,370
2024,2,ZW,Air Wisconsin Airlines Corp,SDF,"Louisville, KY: Louisville Muhammad Ali International",6,1,0.12,0,0.88,0,0,0,0,42,5,0,37,0,0
2024,2,ZW,Air Wisconsin Airlines Corp,SGF,"Springfield, MO: Springfield-Branson National",28,1,0,0,0,0,1,0,0,94,0,0,0,0,94
2024,2,ZW,Air Wisconsin Airlines Corp,SPI,"Springfield, IL: Abraham Lincoln Capital",54,7,3,0,2,0,2,0,0,370,197,0,61,0,112
2024,2,ZW,Air Wisconsin Airlines Corp,STL,"St. Louis, MO: St Louis Lambert International",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,2,ZW,Air Wisconsin Airlines Corp,TVC,"Traverse City, MI: Cherry Capital",37,4,0.3,0,0.75,0,2.95,0,0,156,8,0,12,0,136
2024,2,ZW,Air Wisconsin Airlines Corp,TYS,"Knoxville, TN: McGhee Tyson",34,7,3.39,0.48,3.12,0,0,0,0,214,81,28,105,0,0
2024,2,AA,American Airlines Network,DSM,"Des Moines, IA: Des Moines International",222,48,19.19,1.36,7.71,0,19.75,0,0,2715,687,96,265,0,1667
2024,2,AA,American Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",397,72,28.28,0.34,12.45,0.29,30.64,0,1,3963,1393,120,334,10,2106
2024,2,AA,American Airlines Network,ECP,"Panama City, FL: Northwest Florida Beaches International",45,6,2.46,0,0.82,0,2.72,0,0,362,126,0,34,0,202
2024,2,AA,American Airlines Network,EGE,"Eagle, CO: Eagle County Regional",236,49,23.03,0.29,12.74,0,12.94,1,0,4681,2348,12,427,0,1894
2024,2,AA,American Airlines Network,ELP,"El Paso, TX: El Paso International",206,49,20.24,0.77,6.07,0,21.92,0,0,2061,807,30,201,0,1023
2024,2,AA,American Airlines Network,EUG,"Eugene, OR: Mahlon Sweet Field",54,10,3.13,0,1.41,0,5.46,0,0,712,80,0,29,0,603
2024,2,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",516,128,41.77,2.65,41.54,1.34,40.71,6,0,6880,2302,152,1816,100,2510
2024,2,AA,American Airlines Network,EYW,"Key West, FL: Key West International",201,46,11.12,1.6,15.96,0,17.32,3,5,3190,749,614,627,0,1200
2024,2,AA,American Airlines Network,FAT,"Fresno, CA: Fresno Yosemite International",169,27,10.16,0,6.38,0,10.46,0,0,1171,477,0,183,0,511
2024,2,AA,American Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",634,110,32.88,1.73,30.32,1.19,43.88,0,2,6494,1388,75,1159,48,3824
2024,2,AA,American Airlines Network,FSD,"Sioux Falls, SD: Joe Foss Field",30,6,4.62,0,0.32,0,1.06,0,0,469,175,0,18,0,276
2024,2,AA,American Airlines Network,GEG,"Spokane, WA: Spokane International",110,28,9.84,0,6.5,0,11.66,0,0,1259,441,0,209,0,609
2024,2,AA,American Airlines Network,GRR,"Grand Rapids, MI: Gerald R. Ford International",207,57,18.57,0.72,6.97,0,30.73,0,1,3426,1062,55,257,0,2052
2024,2,AA,American Airlines Network,GSO,"Greensboro/High Point, NC: Piedmont Triad International",113,31,13.52,0.03,2.23,0.09,15.13,0,0,2248,1054,1,77,2,1114
2024,2,AA,American Airlines Network,GSP,"Greer, SC: Greenville-Spartanburg International",80,18,5.94,0,2.39,0,9.67,0,1,1145,374,0,99,0,672
2024,2,AA,American Airlines Network,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",29,2,0.15,0,0,0,1.85,0,0,63,6,0,0,0,57
2024,2,AA,American Airlines Network,HDN,"Hayden, CO: Yampa Valley",50,15,5.53,2,3.88,0,3.59,0,0,631,231,175,117,0,108
2024,2,AA,American Airlines Network,HNL,"Honolulu, HI: Daniel K Inouye International",189,42,11.69,0,25.67,0,4.64,0,1,2433,887,0,1067,0,479
2024,2,AA,American Airlines Network,IAD,"Washington, DC: Washington Dulles International",58,13,3.81,0,3.53,0,5.65,0,0,454,126,0,96,0,232
2024,2,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",430,75,29.63,0.24,12.91,1,31.22,0,0,5333,2509,30,633,25,2136
2024,2,AA,American Airlines Network,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",30,7,2.63,0,1.88,0,2.49,0,0,279,68,0,48,0,163
2024,2,AA,American Airlines Network,ILM,"Wilmington, NC: Wilmington International",93,23,10.75,0,3.02,0,9.23,0,0,1408,532,0,70,0,806
2024,2,AA,American Airlines Network,IND,"Indianapolis, IN: Indianapolis International",463,97,26.18,2.07,15.31,0.64,52.81,1,2,6967,1322,130,636,30,4849
2024,2,AA,American Airlines Network,JAC,"Jackson, WY: Jackson Hole",83,28,12.19,0,8.21,0,7.59,0,1,2863,1827,0,295,0,741
2024,2,AA,American Airlines Network,JAX,"Jacksonville, FL: Jacksonville International",568,124,42.07,3.09,16.44,0.04,62.36,0,0,8413,2563,409,658,2,4781
2024,2,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1207,222,85.76,1.26,57.52,2.94,74.52,4,4,20237,8915,1149,1828,205,8140
2024,2,AA,American Airlines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",58,22,3.6,0,12.72,0,5.67,0,0,1176,146,0,661,0,369
2024,2,AA,American Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",1076,231,60.55,6,93.41,1.07,69.98,0,0,12966,3413,702,4375,52,4424
2024,2,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2306,437,139.53,5.98,199.53,2.55,89.41,2,3,30427,14042,457,6771,125,9032
2024,2,AA,American Airlines Network,LBB,"Lubbock, TX: Lubbock Preston Smith International",56,10,5.83,0,2.95,0,1.22,0,0,1511,1284,0,61,0,166
2024,2,AA,American Airlines Network,LEX,"Lexington, KY: Blue Grass",38,15,5.14,0,5.19,0,4.67,0,0,795,351,0,116,0,328
2024,2,AA,American Airlines Network,LGA,"New York, NY: LaGuardia",1430,329,93.75,2.62,95.93,1.07,135.64,16,3,26395,7287,189,4888,29,14002
2024,2,AA,American Airlines Network,LIH,"Lihue, HI: Lihue Airport",58,15,4.8,0,9.14,0,1.06,0,2,662,244,0,382,0,36
2024,2,AA,American Airlines Network,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",38,5,2.69,0,1.19,0,1.13,0,0,122,69,0,29,0,24
2024,2,AA,American Airlines Network,MCI,"Kansas City, MO: Kansas City International",445,82,28.81,0.4,12.73,0.52,39.54,0,0,4400,1278,34,393,11,2684
2024,2,AA,American Airlines Network,MCO,"Orlando, FL: Orlando International",1498,304,89.46,5.5,103.39,0.73,104.92,1,1,18551,5454,395,4883,17,7802
2024,2,AA,American Airlines Network,MDT,"Harrisburg, PA: Harrisburg International",51,11,5.44,0,2.2,0,3.36,0,0,467,199,0,76,0,192
